Station_ID,Peak_Flow
7016500,17400
7016500,7940
7016500,12700
7016500,14800
7016500,10100
7016500,24000
7016500,9220
7016500,16200
7016500,13200
7016500,28200
7016500,4430
7016500,20100
7016500,13000
7016500,73300
7016500,16600
7016500,25600
7016500,24400
7016500,20300
7016500,16000
7016500,10600
7016500,16200
7017200,25800
7017200,7300
7017200,12700
7017200,27600
7017200,27300
7017200,11600
7017200,15500
7017200,43200
7017200,13900
7017200,17800
7017200,6890
7017200,23500
7017200,7580
7017200,26100
7017200,1510
7017200,8600
7017200,21000
7017200,17900
7017200,22600
7017200,23500
7017200,39600
7017200,4420
7017200,9390
7017200,9660
7017200,17900
7018100,21900
7018100,15800
7018100,11200
7018100,16900
7018100,11500
7018100,21300
7018100,21000
7018100,20700
7018100,29200
7018100,12000
7018100,6960
7018100,18800
7018100,25800
7018100,15900
7018100,20500
7018100,2820
7018100,29500
7018100,12100
7018100,32800
7018100,5530
7018100,16600
7018100,18000
7018100,49700
7018100,20500
7018100,28900
7018100,45000
7018100,6900
7018100,15500
7018100,8950
7018100,30500
7018100,18200
7018500,25800
7018500,15100
7018500,10600
7018500,16600
7018500,10600
7018500,19000
7018500,13600
7018500,20200
7018500,30200
7018500,11200
7018500,5320
7018500,17600
7018500,28000
7018500,15400
7018500,20300
7018500,2760
7018500,25400
7018500,13000
7018500,36200
7018500,3150
7018500,15600
7018500,17100
7018500,42800
7018500,15000
7018500,27200
7018500,43000
7018500,12700
7018500,16200
7018500,7030
7018500,32600
7018500,26200
7019000,71200
7019000,33900
7019000,21900
7019000,29900
7019000,22600
7019000,57800
7019000,28200
7019000,40000
7019000,77000
7019000,32200
7019000,13400
7019000,38500
7019000,39000
7019000,35400
7019000,41500
7019000,9410
7019000,44200
7019000,34100
7019000,77200
7019000,11300
7019000,40200
7019000,41800
7019000,145000
7019000,28300
7019000,76300
7019000,84600
7019000,39700
7019000,46600
7019000,20300
7019000,48000
7021000,5110
7021000,21000
7021000,9660
7021000,5560
7021000,35000
7021000,7050
7021000,9900
7021000,5000
7021000,11800
7021000,25700
7021000,3740
7021000,5300
7021000,15100
7021000,28300
7021000,21300
7021000,16000
7021000,18800
7021000,40800
7021000,5580
7021000,24800
7021000,3780
7021000,4820
7021000,33000
7021000,97100
7021000,6000
7021000,52600
7021000,6750
7021000,5470
7021000,11500
7021000,10700
7021000,6410
7037500,36500
7037500,39600
7037500,16600
7037500,47800
7037500,38300
7037500,46200
7037500,23300
7037500,34400
7037500,48300
7037500,32800
7037500,17000
7037500,33800
7037500,47800
7037500,42200
7037500,41200
7037500,28900
7037500,70100
7037500,25300
7037500,43900
7037500,16500
7037500,28400
7037500,47200
7037500,155000
7037500,26900
7037500,50700
7037500,51000
7037500,9020
7037500,28400
7037500,21600
7037500,28100
7037500,29900
7039500,10400
7039500,9030
7039500,6270
7039500,10100
7039500,7950
7039500,10600
7039500,4680
7039500,10300
7039500,10100
7039500,6880
7039500,4750
7039500,9910
7039500,10100
7039500,9880
7039500,9610
7039500,3790
7039500,9620
7039500,7500
7039500,9080
7039500,3520
7039500,3360
7039500,8530
7039500,10500
7039500,6650
7039500,9610
7039500,6410
7039500,3340
7039500,7240
7039500,6420
7039500,10400
7043500,2130
7043500,8250
7043500,7180
7043500,4480
7043500,6940
7043500,5120
7043500,5390
7043500,4300
7043500,5250
7043500,6380
7043500,5300
7043500,5110
7043500,4950
7043500,5870
7043500,5000
7043500,6020
7043500,3600
7043500,7000
7043500,5800
7043500,7880
7043500,3710
7043500,3930
7043500,8530
7043500,10100
7043500,6010
7043500,11200
7043500,8970
7043500,4190
7043500,9260
7043500,12200
7043500,9070
7050700,10400
7050700,15600
7050700,3340
7050700,15600
7050700,4220
7050700,19800
7050700,16000
7050700,6150
7050700,11600
7050700,16400
7050700,12800
7050700,7860
7050700,7520
7050700,19200
7050700,14300
7050700,14200
7050700,7890
7050700,24500
7050700,12500
7050700,21300
7050700,2370
7050700,5420
7050700,14700
7050700,16000
7050700,10300
7050700,21000
7050700,6390
7050700,13700
7050700,15600
7050700,11200
7050700,14600
7050700,9400
7052500,15200
7052500,41900
7052500,5180
7052500,16400
7052500,11800
7052500,34700
7052500,36700
7052500,7330
7052500,22100
7052500,31300
7052500,19300
7052500,15100
7052500,11300
7052500,47100
7052500,28500
7052500,23100
7052500,16500
7052500,31200
7052500,26500
7052500,39000
7052500,7680
7052500,9250
7052500,28400
7052500,45400
7052500,21600
7052500,45000
7052500,18100
7052500,15000
7052500,26400
7052500,13300
7052500,30900
7053500,18000
7053500,33000
7053500,7840
7053500,4010
7053500,5370
7053500,5150
7053500,9870
7053500,5290
7053500,15200
7053500,15400
7053500,15200
7053500,13800
7053500,10200
7053500,18500
7053500,17500
7053500,19000
7053500,14300
7053500,12000
7053500,14900
7053500,13400
7053500,9150
7053500,7740
7053500,14600
7053500,18000
7053500,15500
7053500,23500
7053500,18700
7053500,14900
7053500,15100
7053500,15000
7053500,24400
7057500,18100
7057500,7810
7057500,9950
7057500,12000
7057500,5050
7057500,29800
7057500,3640
7057500,9590
7057500,30600
7057500,8690
7057500,8330
7057500,15900
7057500,17900
7057500,37900
7057500,18800
7057500,4360
7057500,16400
7057500,16600
7057500,14800
7057500,3250
7057500,6100
7057500,10000
7057500,26700
7057500,9010
7057500,61300
7057500,73100
7057500,4330
7057500,11800
7057500,14200
7057500,19400
7057500,7170
7058000,4400
7058000,18800
7058000,4200
7058000,12800
7058000,8500
7058000,9760
7058000,22900
7058000,7020
7058000,8700
7058000,24200
7058000,5280
7058000,19000
7058000,6170
7058000,33200
7058000,23600
7058000,13800
7058000,2610
7058000,12000
7058000,15500
7058000,19400
7058000,2890
7058000,3510
7058000,3600
7058000,71100
7058000,12400
7058000,29900
7061500,28600
7061500,22200
7061500,12300
7061500,23800
7061500,11600
7061500,40400
7061500,7300
7061500,32400
7061500,37100
7061500,14600
7061500,3780
7061500,30300
7061500,49700
7061500,27800
7061500,24000
7061500,4140
7061500,43100
7061500,9340
7061500,40000
7061500,3280
7061500,10800
7061500,30000
7061500,47600
7061500,30900
7061500,49700
7061500,98500
7061500,9040
7061500,16500
7061500,16900
7061500,26200
7062500,6290
7062500,4110
7062500,3620
7062500,8840
7062500,5060
7062500,6510
7062500,3100
7062500,4450
7062500,5800
7062500,2980
7062500,1860
7062500,3620
7062500,5460
7062500,4140
7062500,5710
7062500,3850
7062500,6690
7062500,3720
7062500,6810
7062500,3010
7062500,3280
7062500,4300
7062500,40900
7062500,4170
7062500,4120
7062500,3960
7062500,2250
7062500,8540
7062500,6470
7062500,3700
7063000,3800
7063000,14300
7063000,6550
7063000,4000
7063000,17200
7063000,4420
7063000,8380
7063000,4050
7063000,5720
7063000,12600
7063000,6900
7063000,4000
7063000,7000
7063000,14000
7063000,12000
7063000,12600
7063000,4670
7063000,21700
7063000,5220
7063000,8840
7063000,3020
7063000,3680
7063000,17100
7063000,65600
7063000,4670
7063000,19500
7063000,6010
7063000,3080
7063000,8060
7063000,7300
7063000,7220
7066000,19200
7066000,8620
7066000,24200
7066000,12200
7066000,7100
7066000,46200
7066000,2320
7066000,18200
7066000,32500
7066000,15200
7066000,5680
7066000,15800
7066000,18100
7066000,40600
7066000,22900
7066000,4360
7066000,20200
7066000,16500
7066000,18400
7066000,2650
7066000,11000
7066000,14600
7066000,50300
7066000,17100
7066000,51500
7066000,55800
7066000,3290
7066000,14300
7066000,12100
7066000,20900
7067000,44400
7067000,19300
7067000,25100
7067000,25600
7067000,10300
7067000,88100
7067000,5630
7067000,29600
7067000,82900
7067000,18700
7067000,19000
7067000,32000
7067000,30300
7067000,49300
7067000,48000
7067000,21600
7067000,45800
7067000,32500
7067000,56700
7067000,4950
7067000,17600
7067000,30600
7067000,89200
7067000,26800
7067000,76400
7067000,86200
7067000,9380
7067000,24200
7067000,21900
7067000,29900
7067500,1200
7067500,1000
7067500,1000
7067500,1000
7067500,1750
7067500,1100
7067500,800
7067500,950
7067500,1100
7067500,800
7067500,750
7067500,900
7067500,1100
7067500,1000
7067500,1000
7067500,850
7067500,950
7067500,1000
7067500,930
7067500,850
7067500,758
7067500,1220
7067500,2000
7067500,1500
7067500,2000
7067500,2000
7067500,805
7067500,760
7067500,900
7067500,800
7068000,47600
7068000,18600
7068000,25500
7068000,30100
7068000,10700
7068000,65300
7068000,6250
7068000,26000
7068000,60300
7068000,16700
7068000,15000
7068000,25200
7068000,26600
7068000,38600
7068000,32600
7068000,16000
7068000,34700
7068000,22900
7068000,41500
7068000,5620
7068000,12800
7068000,31600
7068000,122000
7068000,26300
7068000,78900
7068000,85900
7068000,8270
7068000,26500
7068000,27900
7068000,30500
7071000,612
7071000,948
7071000,934
7071000,624
7071000,644
7071000,495
7071000,702
7071000,370
7071000,620
7071000,742
7071000,555
7071000,444
7071000,630
7071000,795
7071000,789
7071000,852
7071000,535
7071000,776
7071000,675
7071000,995
7071000,490
7071000,485
7071000,664
7071000,1770
7071000,654
7071000,1140
7071000,624
7071000,443
7071000,661
7071000,661
7071000,719
7071500,16200
7071500,6720
7071500,6120
7071500,16200
7071500,1750
7071500,27700
7071500,1390
7071500,10400
7071500,20200
7071500,6870
7071500,2470
7071500,17500
7071500,16300
7071500,13100
7071500,6640
7071500,7370
7071500,16500
7071500,6100
7071500,11700
7071500,1940
7071500,1290
7071500,12200
7071500,49800
7071500,7820
7071500,25500
7071500,12700
7071500,1440
7071500,8760
7071500,7280
7071500,6360
7185700,16300
7185700,3430
7185700,3130
7185700,2580
7185700,7420
7185700,3730
7185700,2580
7185700,5360
7185700,5830
7185700,5510
7185700,18000
7185700,2760
7185700,22500
7185700,15500
7185700,8120
7185700,11700
7185700,3460
7185700,6470
7185700,19800
7185700,1880
7185700,4860
7185765,4000
7185765,6700
7185765,6900
7185765,7300
7185765,15000
7185765,3270
7185765,24800
7185765,16800
7185765,8190
7185765,11500
7185765,3850
7185765,7140
7185765,18200
7185765,2640
7186000,47900
7186000,7480
7186000,5530
7186000,17300
7186000,18400
7186000,7500
7186000,12700
7186000,12600
7186000,15300
7186000,29200
7186000,14800
7186000,18000
7186000,31800
7186000,50600
7186000,20500
7186000,44600
7186000,13400
7186000,15700
7186000,27900
7186000,19000
7186000,8640
7186000,12400
7186000,21900
7186000,19600
7186000,69700
7186000,29900
7186000,64800
7186000,37200
7186000,7360
7186000,28700
7187000,20500
7187000,6030
7187000,1230
7187000,10800
7187000,5860
7187000,2770
7187000,2540
7187000,9880
7187000,3780
7187000,7110
7187000,3120
7187000,2240
7187000,14900
7187000,12700
7187000,18300
7187000,18100
7187000,5190
7187000,6250
7187000,4430
7187000,2410
7187000,2980
7187000,3600
7187000,10800
7187000,7830
7187000,8860
7187000,12700
7187000,2250
7187000,10800
7187000,1960
7187000,8340
7189000,10900
7189000,40500
7189000,3480
7189000,9170
7189000,48600
7189000,29000
7189000,15700
7189000,2820
7189000,23400
7189000,24900
7189000,33200
7189000,12700
7189000,10600
7189000,26500
7189000,40000
7189000,53200
7189000,25100
7189000,5020
7189000,27300
7189000,20600
7189000,4480
7189000,1980
7189000,15500
7189000,35200
7189000,10500
7189000,33800
7189000,58700
7189000,30500
7189000,27100
7189000,10400
7189000,36800
